creator_account_id,country_iso,company_size,parent_company,Parent_Company_ID
001i000001MtiVtAAJ,GB,<10,,
001i000001MuMIuAAN,DE,10-100,,
001i000001O6CbeAAF,DE,<10,,
001i000001O6Y7BAAV,DE,100-500,,
001i000001O9gmpAAB,DE,100-500,,
001i000001PBRmbAAH,DE,1000-10000,,
001i000001PimcRAAR,DE,500-1000,,
001i000001Pimq7AAB,DE,Unknown,,
001i000001Pin7VAAR,DE,Unknown,,
001i000001PinCiAAJ,DE,<10,,
001i000001PinHSAAZ,DE,<10,,
001i000001PinMQAAZ,DE,100-500,Deutsches Zentrum f¸r Luft- und Raumfahrt e.V.,
001i000001PinpoAAB,DE,<10,,
001i000001PinqRAAR,DE,10-100,,
001i000001PinrwAAB,DE,500-1000,Danaher Environmental,
001i000001PinssAAB,DE,500-1000,,
001i000001Pio3KAAR,DE,Unknown,,
001i000001Pio9VAAR,DE,10-100,,
001i000001PioKSAAZ,DE,<10,,
001i000001PioloAAB,DE,10-100,,
001i000001PioM8AAJ,DE,100-500,,
001i000001PioUhAAJ,DE,10-100,,
001i000001PiowMAAR,DE,Unknown,,
001i000001Pip7oAAB,DE,500-1000,,
001i000001Pip8yAAB,DE,<10,,
001i000001Pip9JAAR,DE,<10,,
001i000001PipCXAAZ,DE,10-100,,
001i000001PipDaAAJ,GB,Unknown,,
001i000001Pipe6AAB,DE,Unknown,,
001i000001Pipu0AAB,DE,Unknown,,
001i000001PipVgAAJ,DE,500-1000,,
001i000001PipXrAAJ,DE,100-500,,
001i000001Piq1YAAR,DE,100-500,,
001i000001Piq2CAAR,DE,<10,,
001i000001PiqCJAAZ,DE,100-500,,
001i000001PiqFYAAZ,DE,10-100,,
001i000001PiqgrAAB,DE,100-500,,
001i000001PiqHJAAZ,DE,<10,,001i000001J6aL0
001i000001PiqIcAAJ,DE,Unknown,,
001i000001PiqLSAAZ,DE,100-500,,
001i000001PiqpAAAR,DE,100-500,,
001i000001PiqtbAAB,DE,100-500,,
001i000001PiquhAAB,DE,Unknown,,
001i000001Pir0dAAB,DE,500-1000,,
001i000001Pir7uAAB,DE,100-500,,
001i000001PiraKAAR,DE,10-100,,
001i000001PirCyAAJ,DE,<10,,
001i000001PirHAAAZ,DE,<10,,
001i000001PirOxAAJ,DE,100-500,,
001i000001PirS7AAJ,DE,Unknown,Olympus Winter & Ibe GmbH (Hamburg),
001i000001Pis1cAAB,DE,100-500,,
001i000001Pis4QAAR,DE,Unknown,,
001i000001Pis67AAB,DE,500-1000,,
001i000001Pis6GAAR,DE,100-500,,
001i000001PisaVAAR,DE,10-100,,
001i000001PisE1AAJ,DE,<10,,
001i000001PisgBAAR,DE,10-100,,
001i000001PisKUAAZ,DE,100-500,,0016e00002jgK69
001i000001PisM6AAJ,DE,10-100,TWK-ELEKTRONIK GmbH,
001i000001PisN1AAJ,DE,10-100,,
001i000001PisoJAAR,DE,10-100,,
001i000001PisOxAAJ,GB,<10,,
001i000001PistkAAB,DE,10000-50000,,
001i000001PisUaAAJ,DE,100-500,,
001i000001PitdMAAR,DE,10-100,,
001i000001PitW8AAJ,DE,100-500,,
001i000001Pj7vbAAB,DE,Unknown,,
001i000001Pj8WMAAZ,DE,10-100,,
001i000001Pj9gkAAB,DE,Unknown,,
001i000001QjKtYAAV,DE,100-500,,
001i000001Razm6AAB,GB,Unknown,,
001i000001TBblgAAD,DE,10-100,,
001i000001TD81TAAT,DE,100-500,,001i000001PitUy
001i000001TvrU4AAJ,DE,10-100,,
001i000001TvrV2AAJ,DE,1000-10000,,
001i000001UjutOAAR,DE,Unknown,,
001i000001Um6XYAAZ,DE,1000-10000,,
001i000001YDnMBAA1,DE,10-100,,
001VW000004WItzYAG,DE,,,
001VW00000616THYAY,DE,,,
001VW0000061FmRYAU,DE,,,
001VW000006IEM3YAO,DE,,,
001VW000007EjvhYAC,DE,,,
001VW000008v7uiYAA,DE,,,
001VW00000APT2pYAH,DE,,,
001VW00000DirluYAB,DE,,,
001VW00000DQZM1YAP,DE,,,
001VW00000Eyt9gYAB,FR,,,
001VW00000H5g4wYAB,DE,,,
0013100001a5nD7AAI,DE,Unknown,,
0013100001avxcRAAQ,CH,10-100,,
0013100001bxjUbAAI,DE,Unknown,,
0013100001bxkDAAAY,DE,10-100,,
0013100001bZSpHAAW,DE,10-100,,
0013100001cTv0cAAC,DE,Unknown,,
0013100001cUd8YAAS,CH,1000-10000,,
0013100001cUDreAAG,DE,10-100,,
0013100001cUOltAAG,CH,<10,,
0013100001cUQx6AAG,DE,10-100,,
0013100001cVMM4AAO,DE,100-500,,
0013100001cVZCRAA4,CH,<10,,
0013100001d8cnFAAQ,CH,<10,,
0013100001d94QUAAY,DE,<10,,
0013100001eAZ4pAAG,CH,<10,,
0013100001emuiaAAA,CH,10-100,,
0013100001enBe5AAE,DE,100-500,,
0013100001enBibAAE,DE,<10,,
0013100001envOGAAY,DE,10-100,,
0013100001fprzzAAA,DE,Unknown,,
0013100001fpYMYAA2,CH,<10,,
0013100001fqNS0AAM,DE,1000-10000,,
0013100001fqRf0AAE,CH,<10,,
0013100001fquLoAAI,DE,10-100,,
0013100001frVtzAAE,DE,10-100,,
0013100001fsB2hAAE,CH,10-100,,
0013100001fsXmIAAU,DE,1000-10000,,
0013100001gbgv6AAA,DE,<10,,
0013100001hnPOSAA2,DE,10-100,,
0013100001jTEoTAAW,CH,10-100,,
0013100001jZISvAAO,DE,<10,,
0013100001k6wrwAAA,DE,Unknown,,
0013100001k7AEjAAM,DE,100-500,MBDA Deutschland GmbH,
0013100001k9POdAAM,DE,1000-10000,,
0013100001kbi73AAA,DE,100-500,,
0013100001kbJZpAAM,DE,10-100,,
0013100001kq0X9AAI,DE,10-100,,
0013100001kqP3jAAE,DE,<10,,
0013100001kqSLQAA2,DE,10-100,,
0013100001kr0lBAAQ,DE,100-500,,
0013100001ksOMnAAM,DE,100-500,,
0013100001kV38lAAC,DE,<10,,
0013100001kV746AAC,DE,100-500,,
0013100001kVfi8AAC,DE,10-100,,
0013100001kW2VbAAK,DE,500-1000,,
0013100001kW3U0AAK,DE,<10,,
0013100001kWCDVAA4,DE,<10,,
0013100001kWCHcAAO,DE,<10,,
0013100001lclftAAA,DE,10-100,,
0013100001lclPxAAI,DE,Unknown,,
0013100001ldCJPAA2,DE,Unknown,,
0013100001ldGhvAAE,DE,10-100,,
0013100001ldphYAAQ,DE,10-100,,001i000001PirY2
0013100001ldrKqAAI,DE,10-100,,
0013100001lVllTAAS,DE,10-100,,
0013100001mG00pAAC,DE,<10,,
0013100001mG0bwAAC,DE,10-100,,
0013100001mGmrNAAS,DE,Unknown,,
0013100001mGzIyAAK,DE,Unknown,,
0013100001mHIkaAAG,DE,10-100,,
0013100001mHIT0AAO,DE,<10,,
0013100001mHIvfAAG,DE,10-100,,
0013100001mHIVLAA4,CH,10-100,,
0013100001mHJTAAA4,DE,<10,,
0013100001mz5wIAAQ,DE,<10,,
0013100001mzPECAA2,DE,100-500,,
0013100001mzYjYAAU,DE,10-100,,
0013100001n6xHpAAI,DE,<10,,
0013100001n83rDAAQ,CH,10-100,,
0013100001nkwhtAAA,CH,<10,,
0013100001oMqgnAAC,DE,Unknown,,
0013100001oQ0LuAAK,DE,10-100,,
0013100001p3pT2AAI,CH,100-500,,
0013100001p5G7oAAE,DE,<10,,
0013100001qxFrqAAE,DE,<10,,
0013100001qxq19AAA,DE,10-100,,
0013100001qylgEAAQ,CH,10-100,,
0013100001qyR1JAAU,CH,<10,,
0013100001qzGmAAAU,DE,10-100,,
0013100001rsbxMAAQ,DE,10-100,,
0013100001ruANGAA2,GB,10-100,,
0013100001rvDiXAAU,DE,Unknown,,
0013100001sbV1hAAE,DE,100-500,,
0013100001sxEnqAAE,DE,<10,ANTRIMON Group AG,
0013100001syGhyAAE,CH,Unknown,,
0013100001szIVSAA2,DE,10-100,,
0015A00001tjTdqQAE,DE,1000-10000,,
0015A00001tuSErQAM,DE,10-100,,
0015A00001tWHhSQAW,CH,10-100,Robotic Systems Lab,
0015A00001uWttYQAS,DE,100-500,,
0015A00001uXfrXQAS,DE,Unknown,,
0015A00001uYBOAQA4,DE,100-500,,
0015A00001uZEHhQAO,DE,10-100,,
0015A00001wp70cQAA,DE,10-100,,
0015A00001wzKhqQAE,DE,<10,,
0015A00001y2Y0tQAE,DE,10-100,Applied Materials GmbH & Co. KG,
0015A00001y2Yx7QAE,DE,100-500,,
0015A00001y4p80QAA,DE,10-100,,
0015A00001yelIrQAI,DE,<10,,
0015A00001yfoYuQAI,DE,10-100,,
0015A00001yxKFsQAM,DE,Unknown,,
0015A00001zRCBnQAO,DE,100-500,,
0015A0000208satQAA,DE,Unknown,,
0015A00002090GHQAY,DE,10-100,,
0015A00002090Z4QAI,CH,<10,,
0015A000020AHZ4QAO,DE,100-500,,
0015A000020ZTXfQAO,DE,10-100,,
0015A000021QmDDQA0,GB,<10,,
0015A000021QmSrQAK,DE,Unknown,,
0015A000021Ro90QAC,CH,10-100,,
0015A0000226W4hQAE,DE,<10,,
0015A00002278Y3QAI,DE,100-500,,
0015A0000228pZVQAY,CH,<10,,
0015A0000229fkfQAA,DE,10-100,,
0015A000022vrXqQAI,DE,10-100,,
0015A000022W1roQAC,DE,Unknown,,
0015A000022W36LQAS,DE,10-100,,
0015A000022XnQLQA0,DE,10-100,,
0015A000022XwmqQAC,DE,<10,,
0015A000022YnS4QAK,DE,100-500,,
0015A000023OAXlQAO,DE,<10,,
0015A000023Q3UxQAK,DE,100-500,,
0015A000023QhomQAC,DE,10-100,,
0015A000023RE2WQAW,DE,Unknown,,
0015A000025jJ9YQAU,DE,10-100,,
0015A000025jvjYQAQ,DE,1000-10000,,
0015A000025k4wzQAA,DE,10-100,,
0015A000026Ud7tQAC,DE,Unknown,,001i000001Pio28
0015A000026WgQ5QAK,CH,10-100,,
0015A000027FXGWQA4,DE,<10,,
0015A000028a9DwQAI,CH,Unknown,,
0015A000028s9jhQAA,DE,Unknown,,
0015A000028ZYeUQAW,DE,<10,,
0015A000029HY7ZQAW,DE,Unknown,,
0015A000029J1NOQA0,DE,Unknown,,
0015A000029nTgFQAU,CH,100-500,,
0015A00002AtkuSQAR,DE,10-100,,
0015A00002AtuMgQAJ,DE,Unknown,,
0015A00002AuJb2QAF,DE,<10,,
0015A00002AvC2lQAF,DE,10-100,,
0015A00002BhpCrQAJ,DE,Unknown,,
0015A00002BiGXaQAN,CH,10-100,,
0015A00002BjClnQAF,CZ,Unknown,,
0015A00002BULduQAH,DE,<10,,001i000001J8cGN
0015A00002CjHEcQAN,DE,Unknown,,
0015A00002Ck6uLQAR,DE,10-100,,
0015A00002CkLZiQAN,DE,Unknown,,
0015A00002D3iQCQAZ,DE,10-100,,
0015A00002D3q4MQAR,DE,<10,,
0015A00002D3qHLQAZ,CH,<10,,001i000001J6aL0
0015A00002D3tZfQAJ,DE,100-500,,
0015A00002D4bWFQAZ,CH,Unknown,,
0015A00002D4DE3QAN,CH,10-100,,
0015A00002D4HdhQAF,DE,Unknown,,
0015A00002D4PuoQAF,DE,<10,,
0015A00002D5J25QAF,CH,<10,,
0015A00002D5On9QAF,CH,<10,,
0015A00002D5WrgQAF,DE,Unknown,LEONI Bordnetz-Systeme GmbH,
0015A00002D5x75QAB,DE,10-100,,
0015A00002D63tYQAR,DE,500-1000,,
0015A00002D6B4JQAV,DE,Unknown,,
0015A00002D6kPfQAJ,DE,Unknown,,
0015A00002D6pCxQAJ,DE,<10,,
0015A00002D6qAdQAJ,DE,<10,,
0015A00002D6sJbQAJ,DE,<10,,
0015A00002D71ObQAJ,DE,10-100,,
0015A00002D75M9QAJ,DE,Unknown,HENSOLDT Holding GmbH,
0015A00002D77eCQAR,DE,<10,,
0015A00002D79inQAB,CH,10-100,,
0015A00002D7JHSQA3,DE,10-100,,
0015A00002DOeOGQA1,DE,Unknown,,
0015A00002DOfONQA1,DE,<10,,
0015A00002DOTYXQA5,DE,10-100,,0018X00003MX2TS
0015A00002J5BaGQAV,DE,500-1000,,
0015A00002J5G6jQAF,DE,10-100,,
0015A00002J5JktQAF,DE,Unknown,,
0015A00002J5oppQAB,DE,Unknown,,
0015A00002J5rRXQAZ,DE,<10,,
0015A00002J61fYQAR,DE,<10,,
0015A00002J68d5QAB,CH,10-100,,
0015A00002J6EuzQAF,DE,10-100,,
0015A00002J6wlDQAR,CH,Unknown,,
0015A00002J77RgQAJ,CH,Unknown,,0018X00003MX2TS
0015A00002J7BMSQA3,DE,<10,,
0015A00002J7ruSQAR,DE,Unknown,,
0015A00002J7wanQAB,DE,Unknown,,
0015A00002J7ZVqQAN,DE,<10,,
0015A00002PuotwQAB,DE,<10,,
0015A00002Puq67QAB,DE,Unknown,,
0015A00002PuveYQAR,DE,<10,,
0015A00002PuvVFQAZ,DE,<10,,
0015A00002PuzzxQAB,DE,Unknown,,
0015A00002Pv7SVQAZ,CH,Unknown,,
0015A00002PvhzpQAB,DE,Unknown,ALPS ALPINE EUROPE GmbH,
0015A00002PvJfRQAV,DE,Unknown,,
0015A00002PvjSvQAJ,CH,<10,,
0015A00002PvjXlQAJ,CH,10000-50000,,
0015A00002PvuAuQAJ,DE,Unknown,,
0015A00002Pw7LhQAJ,CH,Unknown,,
0015A00002Pw9HLQAZ,DE,100-500,,
0015A00002PwAIuQAN,DE,1000-10000,W.L. Gore & Associates GmbH,
0015A00002PwGfKQAV,DE,10-100,,
0015A00002PwLXhQAN,DE,10-100,,
0015A00002PwO8yQAF,DE,<10,,
0015A00002PwXTXQA3,DE,Unknown,,
0015A00002PxBy9QAF,DE,<10,,
0015A00002PyGmxQAF,CH,<10,,
0015A00002V7sTjQAJ,DE,<10,,
0015A00002VB9xcQAD,DE,<10,,
0015A00002XM8peQAD,DE,10-100,Busse Design Engineering GmbH,
0016e00002aGse2AAC,DE,10-100,,
0016e00002aHErdAAG,CH,<10,,
0016e00002aHOOpAAO,DE,Unknown,,
0016e00002bUh2BAAS,DE,100-500,,
0016e00002bVFtvAAG,DE,Unknown,,
0016e00002bVFWfAAO,CH,10-100,,
0016e00002bVsonAAC,DE,10-100,,
0016e00002bWchJAAS,DE,<10,,
0016e00002bWFU7AAO,CH,Unknown,,
0016e00002bWUcyAAG,DE,Unknown,,
0016e00002bWwZ2AAK,CH,Unknown,,
0016e00002bXTFQAA4,CH,<10,,
0016e00002f1DW7AAM,CH,Unknown,,
0016e00002f28NOAAY,CH,<10,,
0016e00002f3uEsAAI,DE,<10,,
0016e00002f3yOmAAI,CH,Unknown,,
0016e00002f4RGWAA2,DE,Unknown,,
0016e00002f4RUsAAM,DE,Unknown,,
0016e00002jgJrAAAU,CH,Unknown,,
0016e00002jgmBQAAY,DE,Unknown,,
0016e00002jgMYcAAM,DE,Unknown,,
0016e00002jgS3KAAU,CH,Unknown,,
0016e00002jhgF6AAI,DE,Unknown,,
0016e00002jhnCsAAI,CH,<10,,
0016e00002jid2VAAQ,DE,10-100,,
0016e00002jid3xAAA,DE,10-100,,
0016e00002jig6kAAA,DE,Unknown,,
0016e00002jiOBHAA2,CH,Unknown,,
0016e00002jjfPSAAY,CH,10-100,,
0016e00002jjVIcAAM,CH,Unknown,,0013100001gaCPP
0016e00002jjZ4EAAU,DE,100-500,,
0016e00002st13XAAQ,DE,Unknown,,
0016e00002st4BKAAY,DE,100-500,,
0016e00002stmaDAAQ,DE,Unknown,,
0016e00002su0NOAAY,DE,1000-10000,,
0016e00002supDEAAY,CH,Unknown,,
0016e00002sveyKAAQ,DE,100-500,,
0016e00002svos0AAA,CH,Unknown,,
0016e00002swJIeAAM,CH,<10,,
0016e00002XMwCgAAL,CH,100-500,,
0016e00002XMz31AAD,DE,<10,,
0016e00002XN2OnAAL,DE,Unknown,,
0016e00002XNaVlAAL,DE,10-100,,
0016e00002XNbT4AAL,DE,<10,,001i000001Pioag
0016e00002XNkTEAA1,DE,<10,,
0016e00002XNWwfAAH,DE,Unknown,,
0016e00002XO0H8AAL,DE,100-500,,
0016e00002XOoNZAA1,DE,Unknown,,
0016e00002XPizbAAD,DE,Unknown,,
0016e00002XPOynAAH,DE,1000-10000,,
0016e00002zNiTTAA0,CH,<10,,
0016e00002zO2YJAA0,DE,Unknown,,
0016e00002zQhUHAA0,DE,<10,,
0016e00002zQiRCAA0,DE,Unknown,,
0016e00002zRIYLAA4,DE,100-500,,
0016e00002zRLpOAAW,DE,<10,,
0018X000030xIk4QAE,DE,Unknown,,
0018X000030yhrpQAA,DE,Unknown,,
0018X000031cFL3QAM,DE,10-100,,001i000001J6wZx
0018X000031cjqSQAQ,DE,Unknown,,
0018X000031cWszQAE,DE,<10,,
0018X000031dge9QAA,DE,Unknown,,
0018X000032dLFCQA2,CH,10-100,,
0018X000032fL38QAE,DE,<10,,
0018X000033cXFuQAM,CH,Unknown,,
0018X000033ZP2UQAW,CH,<10,,
0018X000034ZbwhQAC,DE,Unknown,,
0018X000035j9MIQAY,DE,Unknown,,
0018X000035jKqkQAE,DE,Unknown,,
0018X000035LiUBQA0,DE,<10,,
0018X000035NywJQAS,DE,Unknown,,
0018X0000372hkBQAQ,DE,Unknown,,
0018X0000372mRgQAI,CH,<10,,
0018X0000373nNoQAI,CH,<10,,
0018X0000373QBWQA2,CH,Unknown,,
0018X0000373R42QAE,CH,1000-10000,,
0018X0000375C5mQAE,DE,Unknown,,
0018X000038CY59QAG,CH,Unknown,,
0018X000038DjfPQAS,DE,<10,,
0018X000038DlDjQAK,CH,Unknown,,
0018X000038DSiZQAW,DE,Unknown,,
0018X0000399vTiQAI,CH,,,
0018X00003AW4fJQAT,CH,,,
0018X00003AWKZOQA5,DE,,,
0018X00003BQeE9QAL,DE,,,
0018X00003BRyZ3QAL,CH,,,
0018X00003BSIq8QAH,DE,,Hydac Electronic GmbH,
0018X00003BSIRIQA5,CH,,,
0018X00003BSIWcQAP,CH,,,
0018X00003CRXGXQA5,DE,,,
0018X00003CSu7IQAT,DE,,,
0018X00003EbWZKQA3,DE,,,
0018X00003Eckp1QAB,CH,,,
0018X00003Ecl4jQAB,DE,,,
0018X00003EcrDOQAZ,DE,,,
0018X00003EfCUIQA3,DE,,,
0018X00003EfJ91QAF,DE,,,
0018X00003FHcfBQAT,CH,,,
0018X00003FIhQiQAL,DE,,,
0018X00003FIVFoQAP,DE,,,
0018X00003FIVZKQA5,DE,,,
0018X00003FJMp0QAH,DE,,,
0018X00003FqkLYQAZ,CH,,,
0018X00003FqM0dQAF,DE,,,
0018X00003GIFp4QAH,DE,,,
0018X00003GIgEVQA1,DE,,,
0018X00003GKII3QAP,CH,,,
0018X00003GnOGGQA3,DE,,,
0018X00003HLt5TQAT,CH,,,
0018X00003HmsUNQAZ,DE,,,
0018X00003Idx86QAB,CH,,,
0018X00003J8hm5QAB,DE,,,
0018X00003Jp3KZQAZ,DE,,,
0018X00003JYm7MQAT,DE,,,
0018X00003JZPhmQAH,DE,,,
0018X00003KL92LQAT,DE,,,
0018X00003KVXngQAH,DE,,,
0018X00003MkmZWQAZ,DE,,Qwello GmbH,
0018X00003Mm1e6QAB,CH,,,
0018X00003MmAf2QAF,DE,,,
0018X00003MY8YBQA1,CH,,,
0018X00003MZ1yyQAD,DE,,,
0018X00003ODFTXQA5,DE,,,
0018X00003OG6jqQAD,DE,,,
0018X00003P0z43QAB,DE,,,
001i000001FOyOnAAL,CH,100-500,,
001i000001J6ayUAAR,DE,Unknown,,
001i000001J6bgWAAR,DE,100-500,,
001i000001J6frYAAR,DE,10-100,,001i000001Piqfl
001i000001J6g0vAAB,DE,<10,,
001i000001J6g3ZAAR,CH,10-100,,
001i000001J6gBdAAJ,CH,<10,,
001i000001J6gD5AAJ,DE,<10,,
001i000001J6gfgAAB,CH,500-1000,,
001i000001J6gfuAAB,DE,100-500,,
001i000001J6icVAAR,DE,10-100,,
001i000001J6jGeAAJ,DE,<10,,
001i000001J6jUeAAJ,CH,100-500,,
001i000001J6k9fAAB,DE,100-500,,
001i000001J6kJ6AAJ,DE,Unknown,,
001i000001J6lDnAAJ,DE,Unknown,,
001i000001J6lgWAAR,CH,10-100,,
001i000001J6myzAAB,DE,10-100,,
001i000001J6nCaAAJ,DE,1000-10000,,
001i000001J6nFZAAZ,CH,100-500,,
001i000001J6nzSAAR,DE,10-100,,
001i000001J6PkbAAF,DE,500-1000,,
001i000001J6PYnAAN,DE,<10,,
001i000001J6r21AAB,CH,10-100,,
001i000001J6r6wAAB,DE,100-500,,
001i000001J6r7BAAR,GB,Unknown,,
001i000001J6rBmAAJ,GB,<10,,001i000001Piqfl
001i000001J6rRzAAJ,CH,10-100,,
001i000001J6rVwAAJ,DE,10-100,,
001i000001J6rXTAAZ,DE,10-100,,
001i000001J6RzoAAF,DE,100-500,,
001i000001J6SV5AAN,CH,Unknown,,001VW000004LTBE
001i000001J6U1PAAV,DE,100-500,,
001i000001J6VDBAA3,DE,<10,,
001i000001J6VDpAAN,CH,Unknown,,
001i000001J6vFAAAZ,DE,10-100,,
001i000001J6vp8AAB,DE,10-100,,
001i000001J6YmDAAV,GB,Unknown,,
001i000001J6YTGAA3,DE,Unknown,,
001i000001J6ZEPAA3,CH,<10,,
001i000001J6ZnvAAF,CH,1000-10000,,
001i000001J71fzAAB,DE,1000-10000,,
001i000001J8bnQAAR,CH,10-100,,
001i000001KHedVAAT,DE,Unknown,,
001i000001KHgaGAAT,DE,500-1000,,
001i000001KHh6LAAT,DE,100-500,,
001i000001KHhStAAL,DE,100-500,,
001i000001LrQymAAF,DE,10-100,,
001i000001LsnnEAAR,DE,500-1000,,
001i000001LupO7AAJ,DE,<10,,
001i000001Mso8DAAR,DE,10-100,,
001i000001Mt6E5AAJ,DE,500-1000,,
001i000001MtiVPAAZ,DE,Unknown,,
001i000001MtiWDAAZ,CH,<10,,
001i000001Mu0hZAAR,DE,10-100,,
001i000001O9G24AAF,CH,<10,,
001i000001Pin5LAAR,DE,10-100,,
001i000001PinbxAAB,DE,<10,,
001i000001PincmAAB,DE,10-100,,
001i000001PinH0AAJ,GB,Unknown,,
001i000001PinHmAAJ,DE,10-100,,
001i000001PinI5AAJ,DE,Unknown,,
001i000001Pinn6AAB,DE,10-100,,
001i000001Pins2AAB,DE,10-100,,
001i000001PiocHAAR,DE,1000-10000,,
001i000001PioFeAAJ,DE,Unknown,,
001i000001PioKNAAZ,DE,10-100,,
001i000001Pior3AAB,DE,1000-10000,UVEX WINTER HOLDING GmbH & Co. KG,
001i000001PioTMAAZ,DE,10-100,,
001i000001PiowgAAB,DE,10-100,,
001i000001PioWGAAZ,DE,10-100,,001i000001J6RoM
001i000001PioWvAAJ,DE,10-100,,
001i000001PioX0AAJ,CH,10-100,,
001i000001Pip2gAAB,CH,Unknown,,
001i000001Pip46AAB,DE,Unknown,,
001i000001PipAeAAJ,DE,Unknown,,
001i000001Pipd4AAB,PL,10-100,,
001i000001PiplwAAB,DE,100-500,Thermo Electron LED GmbH,
001i000001PipNBAAZ,DE,Unknown,,
001i000001PipNIAAZ,DE,500-1000,,
001i000001PipNVAAZ,DE,10-100,,
001i000001PipoCAAR,DE,100-500,,
001i000001PipSDAAZ,DE,Unknown,,
001i000001PipVnAAJ,DE,100-500,,
001i000001PipVPAAZ,DE,10-100,,
001i000001PipWVAAZ,DE,<10,,001i000001PisMa
001i000001Piq51AAB,DE,<10,,
001i000001Piq8HAAR,DE,1000-10000,,
001i000001PiqF2AAJ,DE,100-500,,
001i000001PiqhMAAR,DE,100-500,,
001i000001Piqm0AAB,DE,Unknown,,
001i000001PiqM5AAJ,CH,<10,,
001i000001PiqpZAAR,DE,500-1000,,
001i000001PiqQcAAJ,DE,100-500,,
001i000001PiqReAAJ,CH,100-500,,
001i000001PiqSqAAJ,CH,Unknown,,
001i000001PiqVcAAJ,GB,Unknown,,
001i000001PiqVIAAZ,CH,10-100,,
001i000001PiqwLAAR,DE,100-500,,
001i000001PirFJAAZ,DE,100-500,,
001i000001PirmLAAR,DE,100-500,,
001i000001PirO4AAJ,DE,100-500,,
001i000001PirrRAAR,DE,500-1000,,
001i000001PiruCAAR,DE,Unknown,,
001i000001Pis0gAAB,DE,10-100,,
001i000001Pis73AAB,CH,100-500,,
001i000001Pisa0AAB,DE,10000-50000,,
001i000001PiscjAAB,DE,<10,,
001i000001Pisg3AAB,DE,100-500,,
001i000001PisGuAAJ,DE,10-100,,
001i000001PisHYAAZ,DE,10-100,,
001i000001Pisj9AAB,DE,1000-10000,,
001i000001PisNvAAJ,DE,Unknown,Raytek GmbH,
001i000001PisriAAB,DE,Unknown,,
001i000001PissCAAR,DE,10-100,,
001i000001PistlAAB,CH,10000-50000,,
001i000001PisvwAAB,DE,100-500,,
001i000001PisxnAAB,CH,1000-10000,,
001i000001PisznAAB,DE,10000-50000,,
001i000001PitBfAAJ,DE,100-500,,
001i000001PitBiAAJ,CH,1000-10000,,
001i000001PitGpAAJ,DE,Unknown,,
001i000001PitKpAAJ,DE,Unknown,PR‹FTECHNIK Dieter Busch AG,
001i000001Pj7JXAAZ,DE,100-500,,
001i000001Pj7xhAAB,DE,500-1000,,
001i000001PjAIyAAN,DE,10-100,,
001i000001PmIzGAAV,GB,<10,,
001i000001TvqrMAAR,DE,1000-10000,,
001i000001YBIOsAAP,DE,<10,,
001VW0000044HETYA2,DE,,,
001VW000004AmFeYAK,DE,,,
001VW000004cKHxYAM,DE,,,
001VW000004HbtjYAC,DE,,,
001VW000004PneMYAS,CH,,,
001VW000005oxq7YAA,DE,,Technische Universit‰t M¸nchen,
001VW0000061UQUYA2,DE,,,
001VW000006Pfm5YAC,DE,,,
001VW000006zdiXYAQ,CH,,,
001VW000009FICLYA4,CH,,,
001VW000009X3rbYAC,DE,,,
001VW00000AEk24YAD,CH,,,
001VW00000Bd2RwYAJ,DE,,,
001VW00000Bfa9JYAR,CH,,,
001VW00000BPQaYYAX,DE,,,
001VW00000CkcoFYAR,DE,,,
001VW00000CyigtYAB,DE,,,
001VW00000D7CGHYA3,CH,,,
001VW00000E9dgZYAR,DE,,,
001VW00000Eq4p6YAB,FR,,,
001VW00000EVMnNYAX,DE,,,
001VW00000F6uwVYAR,DE,,,
001VW00000FQ4XDYA1,DE,,,
001VW00000HR5UsYAL,CH,,,
001VW00000I3rqEYAR,DE,,,
001VW00000J4RGRYA3,CH,,,
001VW00000Jij07YAB,DE,,,
001VW00000JnuJ4YAJ,DE,,,
001VW00000JTIwLYAX,DE,,,
001VW00000LJOc3YAH,DE,,,
0013100001cVWlkAAG,IT,100-500,,
0013100001d7ktOAAQ,IT,Unknown,,
0013100001e9rXzAAI,IT,100-500,,
0013100001eBGfkAAG,IT,<10,,
0013100001fqdtgAAA,IT,1000-10000,,
0013100001frvgaAAA,IT,10-100,,
0013100001fseqJAAQ,IT,10-100,,
0013100001gbJqTAAU,IT,Unknown,,
0013100001hoHh2AAE,IT,<10,,
0013100001jaC8LAAU,IT,100-500,,
0013100001jbMlIAAU,IT,10-100,,
0013100001jY2bYAAS,IT,10-100,,
0013100001mGyh8AAC,IT,Unknown,,
0013100001mIgadAAC,IT,Unknown,,
0013100001mIXWpAAO,IT,100-500,,
0013100001mJH18AAG,IT,Unknown,,
0013100001mwV9BAAU,IT,10-100,,
0013100001myLE7AAM,IT,Unknown,,
0013100001n7ugYAAQ,IT,100-500,,
0013100001nkvIXAAY,IT,100-500,,
0013100001nne9uAAA,IT,<10,,
0013100001qybCBAAY,IT,10-100,,
0013100001qypFKAAY,IT,Unknown,,
0013100001qzHxbAAE,IT,100-500,,
0013100001qzRT2AAM,IT,<10,,
0013100001rtowNAAQ,IT,Unknown,,
0013100001ruq9KAAQ,IT,Unknown,,
0013100001t1CC0AAM,IT,Unknown,,
0015A00001t52eAQAQ,IT,Unknown,,
0015A00001t53dSQAQ,GB,10-100,,
